Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
2,016E+11;1;7;0;0;1;2;16;A01
2,016E+11;1;7;0;0;2;3;1;A01
2,016E+11;0;7;0;0;2;3;10;Z01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;1;10;0;0;1;7;1;A01
2,016E+11;1;7;0;0;1;7;15;A01
2,016E+11;1;7;0;0;2;2;2;A01
2,016E+11;1;1;0;0;2;6;2;B01
2,016E+11;2;34;0;0;1;2;1;A01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;1;10;0;0;1;2;15;A01
2,016E+11;2;30;0;0;2;2;1;B01
2,016E+11;1;7;0;0;2;3;13;A01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;1;37;0;0;1;2;1;A01
2,016E+11;1;7;0;0;2;3;1;B01
2,016E+11;1;32;0;0;2;7;1;A01
2,016E+11;1;7;0;0;2;4;23;A01
2,016E+11;1;7;0;0;2;0;2;Z01
2,016E+11;1;33;0;0;0;0;1;A01
2,016E+11;1;33;0;0;1;1;1;A01
2,016E+11;2;2;0;0;0;0;1;A01
2,016E+11;1;31;0;0;2;0;1;B01
2,016E+11;1;7;0;0;2;2;14;A01
2,016E+11;1;7;0;11;0;9;21;A01
2,016E+11;1;7;0;0;2;6;15;A01
2,016E+11;1;34;0;0;2;1;2;B01
2,016E+11;1;7;0;0;2;2;16;B01
2,016E+11;1;31;0;0;2;1;7;A01
2,016E+11;2;1;0;0;2;3;1;B01
2,016E+11;1;7;0;0;2;4;15;A01
2,016E+11;2;7;0;0;1;1;1;A01
2,016E+11;1;7;0;0;2;7;14;A01
2,016E+11;1;1;0;0;2;3;1;B01
2,016E+11;2;34;0;0;2;3;1;A01
2,016E+11;2;10;0;0;2;0;17;Z01
2,016E+11;1;34;0;15;1;4;1;B01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;2;10;0;0;2;7;15;A01
2,016E+11;1;2;0;0;2;1;1;B01
2,016E+11;1;7;0;0;1;0;16;A01
2,016E+11;2;7;0;0;2;3;1;B01
2,016E+11;2;7;0;1;2;3;17;A01
2,016E+11;0;2;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;0;2;B01
2,016E+11;1;32;0;0;2;0;1;A01
2,016E+11;1;7;0;0;2;0;15;B01
2,016E+11;2;7;0;0;1;0;16;Z01
2,016E+11;1;1;0;0;2;8;1;B01
2,016E+11;1;14;0;0;2;7;17;A01
2,016E+11;1;7;0;0;2;6;22;A01
2,016E+11;1;1;0;0;2;1;1;B01
2,016E+11;2;7;0;0;2;2;2;Z01
2,016E+11;2;10;0;0;2;6;23;A01
2,016E+11;1;10;0;0;2;8;22;A01
2,016E+11;0;7;0;0;2;2;1;B01
2,016E+11;1;7;0;0;2;7;15;A01
2,016E+11;1;7;0;0;2;1;1;B01
2,016E+11;1;33;0;0;1;1;17;A01
2,016E+11;2;1;0;0;1;0;1;A01
2,016E+11;2;34;0;0;1;1;5;A01
2,016E+11;1;32;0;14;0;8;11;A01
2,016E+11;2;10;0;0;1;7;16;A01
2,016E+11;1;32;0;0;0;0;1;A01
2,016E+11;2;3;0;0;2;9;23;B01
2,016E+11;2;7;0;0;2;4;23;C01
2,016E+11;2;7;0;0;2;4;1;A01
2,016E+11;1;7;0;0;2;5;24;B01
2,016E+11;1;7;0;1;2;3;1;A01
2,016E+11;1;15;0;0;1;2;1;A01
2,016E+11;2;7;0;11;0;1;1;A01
2,016E+11;1;33;0;0;2;1;1;B01
2,016E+11;2;7;0;0;2;2;15;A01
2,016E+11;1;7;0;0;2;8;22;A01
2,016E+11;1;30;0;0;2;2;1;B01
2,016E+11;2;7;0;0;1;3;1;A01
2,016E+11;1;7;0;0;2;0;13;Z01
2,016E+11;0;31;0;0;2;1;1;A01
2,016E+11;2;7;0;0;2;0;1;A01
2,016E+11;2;7;0;0;2;0;23;Z01
2,016E+11;1;7;0;0;1;4;23;B01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;5;23;B01
2,016E+11;1;37;0;0;2;8;13;A01
2,016E+11;2;1;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;8;15;A01
2,016E+11;2;10;0;0;1;2;16;A01
2,016E+11;2;7;0;0;2;3;1;A01
2,016E+11;2;7;0;0;2;3;16;B01
2,016E+11;1;31;0;0;1;7;1;A01
2,016E+11;1;32;0;0;1;0;1;B01
2,016E+11;2;32;0;0;1;1;1;A01
2,016E+11;1;7;0;0;2;0;15;A01
2,016E+11;1;7;0;0;2;1;1;B01
2,016E+11;1;37;0;0;0;0;21;A01
2,016E+11;1;10;0;0;2;3;1;A01
2,016E+11;1;32;0;0;2;2;14;B01
2,016E+11;1;30;0;0;1;1;1;A01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;0;7;0;0;2;7;15;A01
2,016E+11;0;33;0;0;2;1;1;B01
2,016E+11;1;30;0;0;2;2;17;B01
2,016E+11;1;7;0;0;2;6;13;A01
2,016E+11;0;7;0;0;2;1;10;A01
2,016E+11;0;7;0;11;2;3;1;B01
2,016E+11;1;7;0;7;0;1;1;A01
2,016E+11;1;7;0;0;2;3;1;A01
2,016E+11;2;30;0;0;2;1;17;B01
2,016E+11;1;10;0;0;1;8;1;Z01
2,016E+11;1;7;0;0;2;2;15;A01
2,016E+11;1;32;0;0;2;2;1;B01
2,016E+11;1;7;0;1;0;1;14;A01
2,016E+11;1;7;0;11;0;1;11;A01
2,016E+11;1;7;0;0;2;1;2;B01
2,016E+11;1;10;0;11;0;1;2;A01
2,016E+11;2;7;0;0;2;2;16;A01
2,016E+11;2;32;0;0;2;3;7;B01
2,016E+11;2;7;0;0;1;2;1;A01
2,016E+11;2;7;0;0;1;2;11;A01
2,016E+11;0;7;0;0;2;0;0;Z01
2,016E+11;1;30;0;0;2;0;0;A01
2,016E+11;1;7;0;0;1;3;1;A01
2,016E+11;2;7;0;0;2;2;1;A01
2,016E+11;2;7;0;8;2;5;4;B01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;1;7;0;0;2;2;1;B01
2,016E+11;1;7;0;0;2;3;16;A01
2,016E+11;1;30;0;0;1;0;1;Z01
2,016E+11;1;34;0;0;1;2;1;A01
2,016E+11;2;7;0;8;2;6;1;B01
2,016E+11;2;7;0;0;2;2;1;A01
2,016E+11;1;1;0;0;1;1;1;A01
2,016E+11;1;14;0;0;1;2;9;A01
2,016E+11;2;7;0;0;1;1;1;Z01
2,016E+11;0;37;0;0;2;0;1;B01
2,016E+11;0;7;0;0;2;0;4;A01
2,016E+11;2;1;0;0;2;1;19;A01
2,016E+11;2;13;0;0;2;7;1;B01
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;2;33;0;0;2;8;1;B01
2,016E+11;1;10;0;0;2;3;2;A01
2,016E+11;1;7;0;0;2;5;23;B01
2,016E+11;2;34;0;0;1;0;1;A01
2,016E+11;1;14;0;0;2;2;16;A01
2,016E+11;1;1;0;0;2;3;1;B01
2,016E+11;1;33;0;0;2;0;1;A01
2,016E+11;1;33;0;0;1;4;5;Z01
2,016E+11;1;10;0;0;2;3;1;B01
2,016E+11;1;7;0;5;2;1;13;A01
2,016E+11;2;30;0;0;1;1;1;Z01
2,016E+11;1;7;0;0;2;3;22;A01
2,016E+11;2;1;0;0;2;1;7;B01
2,016E+11;1;10;0;0;2;0;1;A01
2,016E+11;1;31;0;0;2;7;1;B01
2,016E+11;1;30;0;16;1;7;1;A01
2,016E+11;0;7;0;0;2;4;23;A01
2,016E+11;0;7;0;0;2;1;2;B01
2,016E+11;1;30;0;0;1;1;1;A01
2,016E+11;1;31;0;0;1;1;1;A01
2,016E+11;2;37;0;0;2;3;23;B01
2,016E+11;1;1;0;0;2;0;19;B01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;1;32;0;0;2;1;17;B01
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;1;1;0;0;1;1;1;A01
2,016E+11;1;7;0;0;1;3;4;A01
2,016E+11;1;7;0;0;1;0;15;Z01
2,016E+11;1;31;0;0;0;0;1;A01
2,016E+11;1;33;0;0;2;3;13;A01
2,016E+11;1;33;0;0;2;2;3;B01
2,016E+11;2;40;0;0;1;2;1;A01
2,016E+11;2;7;0;0;2;0;13;Z01
2,016E+11;2;31;0;1;2;5;17;A01
2,016E+11;1;33;0;0;1;7;17;A01
2,016E+11;1;32;0;1;2;3;21;A01
2,016E+11;1;7;0;0;2;7;23;B01
2,016E+11;1;7;0;15;0;3;1;A01
2,016E+11;1;7;0;0;1;3;1;A01
2,016E+11;1;1;0;0;2;8;1;B01
2,016E+11;0;7;0;0;2;5;16;A01
2,016E+11;2;37;0;0;2;6;23;B01
2,016E+11;2;10;0;0;2;1;2;A01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;1;10;0;0;2;5;15;A01
2,016E+11;1;30;0;0;2;1;1;B01
2,016E+11;1;2;0;0;0;0;21;A01
2,016E+11;1;7;0;0;2;2;10;A01
2,016E+11;2;30;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;4;23;A01
2,016E+11;1;1;0;0;2;4;2;B01
2,016E+11;2;7;0;4;0;3;13;A01
2,016E+11;1;7;0;0;2;3;17;A01
2,016E+11;2;30;0;0;2;1;1;B01
2,016E+11;1;30;0;0;0;0;1;A01
2,016E+11;1;30;0;0;2;1;15;A01
2,016E+11;2;7;0;0;2;8;1;B01
2,016E+11;2;10;0;0;2;3;15;A01
2,016E+11;1;2;0;0;2;8;1;B01
2,016E+11;1;10;0;0;2;2;15;A01
2,016E+11;2;30;0;0;2;1;1;B01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;2;2;0;0;1;1;1;A01
2,016E+11;1;2;0;0;1;1;1;Z01
2,016E+11;2;7;0;1;2;7;1;A01
2,016E+11;1;7;0;0;2;3;1;B01
2,016E+11;2;33;0;1;2;7;1;A01
2,016E+11;2;7;0;0;2;3;10;B01
2,016E+11;2;30;0;0;2;1;5;A01
2,016E+11;1;7;0;0;2;0;23;B01
2,016E+11;2;30;0;0;1;1;5;Z01
2,016E+11;2;10;0;0;1;6;4;A01
2,016E+11;0;7;0;0;1;2;15;A01
2,016E+11;0;7;0;0;2;1;7;A01
2,016E+11;0;7;0;0;2;5;23;B01
2,016E+11;2;10;0;0;2;6;23;C01
2,016E+11;1;32;0;0;2;1;1;B01
2,016E+11;2;10;0;0;2;6;1;A01
2,016E+11;1;34;0;0;2;7;12;Z01
2,016E+11;1;34;0;0;2;3;1;A01
2,016E+11;1;7;0;0;2;6;1;B01
2,016E+11;2;7;0;0;1;3;1;A01
2,016E+11;1;2;0;0;2;4;1;B01
2,016E+11;1;7;0;0;2;2;16;A01
2,016E+11;1;7;0;0;2;5;15;A01
2,016E+11;2;1;0;0;2;8;1;B01
2,016E+11;2;7;0;0;1;7;1;A01
2,016E+11;1;7;0;0;2;3;10;A01
2,016E+11;1;31;0;0;2;1;5;B01
2,016E+11;1;30;0;0;1;1;1;Z01
2,016E+11;1;2;0;0;1;1;1;A01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;2;7;0;0;2;0;1;Z01
2,016E+11;2;32;0;0;2;8;1;A01
2,016E+11;2;10;0;0;2;8;15;B01
2,016E+11;1;34;0;0;1;1;1;A01
2,016E+11;2;1;0;0;1;1;1;A01
2,016E+11;1;37;0;0;2;3;16;A01
2,016E+11;1;7;0;0;2;7;16;B01
2,016E+11;2;7;0;0;1;4;20;A01
2,016E+11;1;30;0;1;1;1;17;A01
2,016E+11;2;10;0;0;2;2;7;B01
2,016E+11;1;7;0;0;2;5;1;A01
2,016E+11;1;7;0;0;2;5;17;A01
2,016E+11;1;37;0;0;2;3;9;B01
2,016E+11;2;1;0;0;2;7;15;A01
2,016E+11;2;7;0;0;2;1;1;B01
2,016E+11;2;7;0;0;2;5;13;A01
2,016E+11;2;30;0;0;2;3;17;B01
2,016E+11;1;7;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;4;23;B01
2,016E+11;1;1;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;7;22;A01
2,016E+11;1;10;0;0;1;2;1;A01
2,016E+11;1;32;0;0;1;1;16;A01
2,016E+11;1;10;0;0;1;4;4;A01
2,016E+11;1;30;0;0;1;0;1;Z01
2,016E+11;2;7;0;0;2;2;16;B01
2,016E+11;2;33;0;0;2;3;18;A01
2,016E+11;2;7;0;0;2;1;16;A01
2,016E+11;2;1;0;0;2;0;19;B01
2,016E+11;2;7;0;0;1;4;4;A01
2,016E+11;1;30;0;0;2;5;1;B01
2,016E+11;1;2;0;0;2;3;15;A01
2,016E+11;2;7;0;0;1;7;1;A01
2,016E+11;0;7;0;1;0;2;5;A01
2,016E+11;1;30;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;5;23;B01
2,016E+11;1;1;0;0;1;1;1;A01
2,016E+11;2;7;0;0;2;1;15;A01
2,016E+11;1;1;0;0;2;8;1;B01
2,016E+11;2;7;0;9;2;2;12;A01
2,016E+11;2;7;0;0;2;8;1;B01
2,016E+11;2;31;0;0;9;1;1;A01
2,016E+11;0;7;0;0;2;5;16;B01
2,016E+11;1;34;0;0;2;3;2;A01
2,016E+11;1;31;0;12;0;8;13;A01
2,016E+11;2;30;0;0;2;1;1;A01
2,016E+11;2;7;0;0;2;8;1;B01
2,016E+11;2;30;0;0;1;1;1;A01
2,016E+11;2;30;0;0;2;7;1;A01
2,016E+11;2;7;0;0;2;6;23;B01
2,016E+11;2;7;0;0;1;2;1;A01
2,016E+11;1;2;0;0;2;1;18;A01
2,016E+11;1;7;0;0;2;3;16;B01
2,016E+11;1;10;0;0;1;0;4;A01
2,016E+11;2;7;0;0;2;2;1;A01
2,016E+11;1;7;0;0;2;1;15;B01
2,016E+11;2;1;0;0;2;1;1;B01
2,016E+11;2;10;0;0;2;0;22;A01
2,016E+11;2;7;0;0;2;2;13;A01
2,016E+11;2;1;0;0;2;8;17;B01
2,016E+11;1;7;0;0;1;3;15;A01
2,016E+11;1;33;0;0;2;3;1;B01
2,016E+11;1;7;0;0;2;2;15;A01
2,016E+11;2;7;0;0;1;3;1;A01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;1;7;0;12;0;3;13;A01
2,016E+11;1;7;0;0;2;5;22;B01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;2;31;0;8;9;1;1;A01
2,016E+11;1;32;0;0;2;7;1;B01
2,016E+11;1;10;0;0;2;0;9;A01
2,016E+11;2;7;0;0;1;0;1;Z01
2,016E+11;1;33;0;0;0;0;21;A01
2,016E+11;1;14;0;0;2;3;1;A01
2,016E+11;1;33;0;0;2;4;3;B01
2,016E+11;0;1;0;0;1;0;1;Z01
2,016E+11;2;7;0;0;1;2;1;A01
2,016E+11;1;37;0;0;2;7;14;B01
2,016E+11;2;10;0;0;2;4;5;A01
2,016E+11;2;7;0;0;2;2;15;A01
2,016E+11;1;31;0;0;2;8;1;B01
2,016E+11;1;7;0;1;0;1;13;A01
2,016E+11;1;31;0;0;2;1;17;B01
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;1;1;0;0;2;8;1;B01
2,016E+11;1;1;0;0;2;1;13;A01
2,016E+11;1;7;0;0;1;4;4;A01
2,016E+11;1;7;0;0;2;0;22;Z01
2,016E+11;1;33;0;0;2;0;17;A01
2,016E+11;0;7;0;0;2;8;13;B01
2,016E+11;0;13;0;0;2;2;1;A01
2,016E+11;1;33;0;0;2;4;3;B01
2,016E+11;1;7;0;0;2;2;23;A01
2,016E+11;1;10;0;0;2;4;23;C01
2,016E+11;2;31;0;0;0;0;1;A01
2,016E+11;1;2;0;0;1;1;1;Z01
2,016E+11;2;1;0;0;2;7;7;B01
2,016E+11;2;10;0;0;2;8;15;A01
2,016E+11;2;31;0;1;0;2;14;A01
2,016E+11;2;33;0;0;2;1;17;A01
2,016E+11;1;7;0;0;2;2;9;B01
2,016E+11;1;37;0;0;1;2;1;A01
2,016E+11;1;7;0;0;1;3;1;A01
2,016E+11;1;7;0;12;2;3;14;A01
2,016E+11;1;10;0;0;2;5;23;B01
2,016E+11;2;33;0;0;2;1;17;B01
2,016E+11;2;7;0;0;2;3;10;A01
2,016E+11;1;7;0;0;1;0;1;A01
2,016E+11;1;2;0;0;2;8;10;B01
2,016E+11;1;7;0;0;2;2;7;A01
2,016E+11;2;30;0;0;0;7;17;B01
2,016E+11;1;37;0;0;2;3;1;A01
2,016E+11;1;7;0;0;1;1;17;A01
2,016E+11;2;7;0;0;2;2;15;A01
2,016E+11;1;31;0;0;2;8;1;B01
2,016E+11;2;2;0;0;2;0;5;Z01
2,016E+11;2;1;0;0;2;1;1;A01
2,016E+11;2;1;0;0;2;1;17;A01
2,016E+11;1;1;0;0;2;1;1;B01
2,016E+11;2;1;0;0;2;8;1;B01
2,016E+11;2;7;0;0;9;7;17;A01
2,016E+11;0;10;0;0;1;0;1;A01
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;1;30;0;0;2;2;17;B01
2,016E+11;0;1;0;0;2;7;19;A01
2,016E+11;2;7;0;0;2;0;1;B01
2,016E+11;1;7;0;0;2;3;1;B01
2,016E+11;2;2;0;0;2;5;5;A01
2,016E+11;1;33;0;0;2;1;7;A01
2,016E+11;1;7;0;0;2;2;16;B01
2,016E+11;0;7;0;0;2;4;2;B01
2,016E+11;2;10;0;0;2;1;2;A01
2,016E+11;2;7;0;0;1;3;1;A01
2,016E+11;2;7;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;4;23;B01
2,016E+11;1;2;0;0;1;0;1;Z01
2,016E+11;0;7;0;0;2;3;1;A01
2,016E+11;0;7;0;0;2;1;1;Z01
2,016E+11;0;34;0;0;2;0;1;B01
2,016E+11;0;7;0;0;2;6;14;A01
2,016E+11;0;31;0;0;1;0;1;A01
2,016E+11;1;7;0;0;2;4;4;A01
2,016E+11;1;1;0;0;2;1;1;B01
2,016E+11;2;34;0;0;1;0;17;A01
2,016E+11;1;32;0;0;2;8;23;B01
2,016E+11;1;7;0;0;2;0;14;A01
2,016E+11;2;31;0;0;0;1;1;A01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;2;10;0;0;2;2;15;B01
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;2;1;0;0;2;0;1;B01
2,016E+11;2;7;0;0;1;2;1;A01
2,016E+11;1;30;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;0;1;Z01
2,016E+11;1;1;0;0;1;1;1;A01
2,016E+11;2;7;0;6;0;1;1;Z01
2,016E+11;1;7;0;0;1;2;15;A01
2,016E+11;2;1;0;0;1;1;1;A01
2,016E+11;2;7;0;1;1;4;1;A01
2,016E+11;1;31;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;7;1;A01
2,016E+11;2;33;0;0;2;0;17;A01
2,016E+11;2;7;0;0;2;3;15;B01
2,016E+11;2;30;0;14;2;1;1;B01
2,016E+11;2;7;0;0;2;4;23;A01
2,016E+11;1;34;0;0;2;2;1;A01
2,016E+11;1;7;0;0;2;0;13;Z01
2,016E+11;2;33;0;0;2;5;1;A01
2,016E+11;2;7;0;0;2;3;11;B01
2,016E+11;1;33;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;4;1;B01
2,016E+11;1;7;0;0;1;1;15;Z01
2,016E+11;2;33;0;0;1;1;1;A01
2,016E+11;2;32;0;0;1;1;1;A01
2,016E+11;1;30;0;0;0;0;1;A01
2,016E+11;2;1;0;0;2;1;1;B01
2,016E+11;2;7;0;0;2;7;16;A01
2,016E+11;1;7;0;0;2;3;22;C01
2,016E+11;1;37;0;0;2;5;7;B01
2,016E+11;1;32;0;1;2;2;7;A01
2,016E+11;1;30;0;0;1;0;1;A01
2,016E+11;1;33;0;0;2;1;16;A01
2,016E+11;1;7;0;0;2;2;1;B01
2,016E+11;0;34;0;0;2;2;1;B01
2,016E+11;0;7;0;0;2;6;11;A01
2,016E+11;1;2;0;0;0;0;1;A01
2,016E+11;2;33;0;0;1;2;1;A01
2,016E+11;1;32;0;0;2;2;17;A01
2,016E+11;1;7;0;0;2;0;16;B01
2,016E+11;1;30;0;0;2;0;1;B01
2,016E+11;1;7;0;0;2;0;14;A01
2,016E+11;1;2;0;0;1;1;1;Z01
2,016E+11;2;10;0;0;1;2;1;A01
2,016E+11;0;7;0;8;2;0;16;B01
2,016E+11;0;1;0;0;2;0;1;A01
2,016E+11;1;30;0;0;2;1;1;A01
2,016E+11;2;30;0;0;2;8;9;B01
2,016E+11;2;2;0;0;1;1;5;A01
2,016E+11;2;30;0;0;0;1;21;A01
2,016E+11;2;31;0;0;1;0;16;Z01
2,016E+11;2;7;0;0;1;4;4;A01
2,016E+11;2;30;0;0;2;1;1;B01
2,016E+11;1;1;0;0;2;2;15;A01
2,016E+11;0;30;0;0;2;0;2;A01
2,016E+11;0;7;0;0;2;0;2;Z01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;2;7;0;0;2;5;15;A01
2,016E+11;1;33;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;1;15;A01
2,016E+11;2;31;0;0;2;1;1;B01
2,016E+11;2;7;0;0;1;6;4;A01
2,016E+11;2;7;0;0;1;2;1;Z01
2,016E+11;0;30;0;0;2;1;2;A01
2,016E+11;0;32;0;0;2;4;23;B01
2,016E+11;1;1;0;8;0;0;21;A01
2,016E+11;1;1;0;0;2;1;2;A01
2,016E+11;1;7;0;0;2;4;23;B01
2,016E+11;1;7;0;0;2;0;23;C01
2,016E+11;1;7;0;0;2;4;2;A01
2,016E+11;1;7;0;0;2;2;15;A01
2,016E+11;2;7;0;0;2;3;1;B01
2,016E+11;1;10;0;0;2;5;7;B01
2,016E+11;1;1;0;0;2;0;7;A01
2,016E+11;1;7;0;0;2;8;0;A01
2,016E+11;1;7;0;1;2;1;1;Z01
2,016E+11;0;15;0;0;2;1;2;A01
2,016E+11;0;7;0;0;2;4;23;B01
2,016E+11;2;10;0;0;1;1;1;A01
2,016E+11;2;30;0;0;2;1;1;B01
2,016E+11;2;7;0;0;2;7;22;A01
2,016E+11;1;10;0;0;2;6;24;B01
2,016E+11;1;14;0;1;2;0;14;A01
2,016E+11;2;7;0;0;2;1;2;A01
2,016E+11;2;7;0;0;2;4;23;B01
2,016E+11;1;31;0;0;2;4;2;A01
2,016E+11;1;7;0;0;2;4;23;B01
2,016E+11;1;1;0;0;1;4;1;A01
2,016E+11;1;7;0;0;2;5;15;A01
2,016E+11;2;33;0;0;2;3;1;B01
2,016E+11;2;1;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;5;15;B01
2,016E+11;1;2;0;0;0;7;1;A01
2,016E+11;2;7;0;0;1;1;1;A01
2,016E+11;1;7;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;4;17;A01
2,016E+11;1;7;0;0;1;3;15;A01
2,016E+11;2;7;0;0;2;7;15;B01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;1;37;0;0;1;7;1;A01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;1;7;0;0;2;4;23;B01
2,016E+11;1;7;0;14;2;1;1;A01
2,016E+11;2;37;0;0;1;2;1;A01
2,016E+11;1;7;0;0;2;7;16;A01
2,016E+11;1;31;0;0;2;1;7;B01
2,016E+11;2;7;0;0;1;2;1;A01
2,016E+11;2;7;0;1;1;0;14;A01
2,016E+11;2;33;0;0;2;2;1;A01
2,016E+11;1;32;0;0;2;3;1;B01
2,016E+11;2;10;0;0;2;2;16;A01
2,016E+11;2;32;0;0;2;3;7;B01
2,016E+11;1;1;0;0;0;5;1;A01
2,016E+11;2;33;0;0;2;5;23;B01
2,016E+11;2;34;0;0;2;2;14;A01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;1;1;0;0;2;3;13;B01
2,016E+11;2;7;0;0;1;3;1;A01
2,016E+11;1;32;0;1;0;1;1;A01
2,016E+11;2;7;0;1;1;1;16;A01
2,016E+11;1;30;0;0;2;3;12;A01
2,016E+11;1;7;0;0;2;7;1;B01
2,016E+11;1;2;0;14;0;8;1;A01
2,016E+11;1;7;0;0;1;4;4;A01
2,016E+11;2;2;0;0;1;2;5;A01
2,016E+11;0;2;0;0;2;7;14;A01
2,016E+11;0;7;0;0;2;0;1;B01
2,016E+11;2;34;0;0;1;3;1;A01
2,016E+11;1;7;0;0;1;3;1;A01
2,016E+11;2;7;0;0;2;8;22;A01
2,016E+11;2;1;0;0;2;0;1;B01
2,016E+11;2;2;0;0;1;1;1;A01
2,016E+11;2;31;0;0;2;1;1;B01
2,016E+11;1;7;0;0;2;5;15;A01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;2;34;0;0;2;3;1;A01
2,016E+11;1;7;0;0;2;3;15;B01
2,016E+11;1;32;0;0;2;1;1;B01
2,016E+11;2;7;0;0;2;3;15;A01
2,016E+11;2;1;0;0;1;1;1;A01
2,016E+11;1;7;0;0;1;3;1;A01
2,016E+11;1;7;0;0;1;1;15;A01
2,016E+11;0;7;0;0;1;2;1;A01
2,016E+11;0;1;0;0;2;4;19;B01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;2;33;0;0;2;0;1;B01
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;2;1;0;0;2;4;2;A01
2,016E+11;2;7;0;0;2;2;2;Z01
2,016E+11;0;2;0;0;2;7;1;A01
2,016E+11;0;31;0;0;2;3;16;B01
2,016E+11;0;30;0;0;1;0;1;Z01
2,016E+11;1;7;0;0;2;2;16;A01
2,016E+11;0;1;0;0;2;1;1;B01
2,016E+11;0;30;0;0;2;7;1;B01
2,016E+11;0;30;0;1;2;9;13;A01
2,016E+11;1;32;0;0;2;1;3;B01
2,016E+11;1;7;0;0;2;5;12;A01
2,016E+11;1;7;0;0;2;0;15;A01
2,016E+11;2;1;0;0;2;0;1;B01
2,016E+11;2;1;0;0;2;4;1;B01
2,016E+11;2;33;0;0;2;1;1;A01
2,016E+11;2;2;0;0;1;1;1;A01
2,016E+11;1;7;0;0;2;0;15;A01
2,016E+11;2;32;0;0;2;0;1;B01
2,016E+11;1;7;0;0;2;3;1;B01
2,016E+11;1;32;0;0;2;7;17;A01
2,016E+11;1;7;0;0;2;0;0;C01
2,016E+11;0;7;0;0;2;0;0;A01
2,016E+11;1;7;0;0;2;0;0;B01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;1;34;0;0;1;3;1;A01
2,016E+11;2;7;0;0;1;1;1;A01
2,016E+11;1;32;0;0;2;5;17;B01
2,016E+11;1;7;0;0;2;3;10;A01
2,016E+11;2;2;0;0;2;1;13;A01
2,016E+11;1;37;0;0;2;3;1;B01
2,016E+11;2;31;0;0;2;2;10;A01
2,016E+11;1;1;0;0;2;0;1;B01
2,016E+11;2;31;0;12;0;7;21;A01
2,016E+11;1;7;0;0;2;7;1;B01
2,016E+11;1;31;0;0;2;8;3;A01
2,016E+11;1;30;0;0;2;2;17;A01
2,016E+11;2;7;0;0;2;6;15;B01
2,016E+11;1;31;0;1;0;0;13;A01
2,016E+11;0;2;0;0;2;0;15;B01
2,016E+11;0;7;0;0;2;0;1;A01
2,016E+11;1;1;0;0;2;3;1;B01
2,016E+11;0;7;0;0;2;5;23;C01
2,016E+11;1;7;0;0;2;5;22;A01
2,016E+11;1;2;0;0;0;0;1;A01
2,016E+11;1;10;0;0;1;2;16;A01
2,016E+11;2;7;0;0;1;6;4;A01
2,016E+11;2;31;0;0;0;7;1;A01
2,016E+11;0;7;0;0;1;0;15;Z01
2,016E+11;2;33;0;0;1;1;17;A01
2,016E+11;2;10;0;0;2;3;17;A01
2,016E+11;2;2;0;0;2;7;1;B01
2,016E+11;1;2;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;3;22;B01
