Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
2,016E+11;4;0;;;2;0;;;0;0;1;0;0;9;0;1;0
2,016E+11;3;191;;;2;2;;;0;1;1;0;68;1;0;3;0
2,016E+11;4;1;;;2;2;;;0;0;1;0;70;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;50;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;60;2;0;1;0
2,016E+11;4;0;;;2;0;;;0;1;3;0;0;1;0;1;99
2,016E+11;2;4;;;2;0;5;0;0;1;1;0;0;1;5;1;0
2,016E+11;2;2;;;2;2;1;800;0;0;1;0;68;1;0;1;99
2,016E+11;2;4;;;2;2;8;600;0;1;1;0;70;2;0;1;99
2,016E+11;4;0;;;2;1;;;0;0;4;0;50;1;0;1;0
2,016E+11;3;3;;;2;2;;;0;1;2;0;60;1;0;1;0
2,016E+11;3;6;;;2;2;;;0;1;1;20;60;1;0;1;0
2,016E+11;3;6;;;2;2;;;0;2;1;0;60;1;0;1;0
2,016E+11;9;0;;;2;0;;;0;1;4;0;0;2;0;1;3
2,016E+11;2;1;;;1;1;;;0;1;2;0;0;1;3;1;99
2,016E+11;3;6;;D;2;2;;;0;0;1;0;70;1;0;1;0
2,016E+11;4;0;;;2;0;;;0;2;1;0;0;1;5;1;99
2,016E+11;3;4;;;2;2;;;0;1;1;0;0;1;5;1;0
2,016E+11;3;1;;;2;2;;;0;0;1;0;0;1;5;1;99
2,016E+11;3;6;;;2;0;;;0;2;1;0;0;1;0;1;0
2,016E+11;3;4;;;2;0;;;0;3;2;0;0;1;0;3;99
2,016E+11;9;0;;;2;2;;;0;3;1;0;70;1;0;1;99
2,016E+11;3;6;;;2;2;;;0;1;1;0;0;1;0;4;99
2,016E+11;4;0;;;2;2;;;0;2;1;0;50;1;0;1;0
2,016E+11;4;0;;;0;0;;;0;2;1;0;0;1;0;0;3
2,016E+11;3;6;;D;2;2;;;0;2;1;0;0;1;0;3;99
2,016E+11;4;0;;;2;0;;;0;2;2;0;0;1;0;1;0
2,016E+11;2;1;;;3;2;21;800;0;0;1;0;0;1;0;1;99
2,016E+11;2;2;;;2;0;2;900;0;1;0;80;0;1;0;1;0
2,016E+11;3;16;;;2;0;;;0;2;1;0;65;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;70;1;0;1;99
2,016E+11;3;11;;;2;2;;;0;2;2;0;0;1;0;1;99
2,016E+11;3;1;;;2;0;;;0;2;4;0;73;1;0;0;0
2,016E+11;3;1;;;2;2;61;500;0;1;1;0;75;1;0;1;0
2,016E+11;2;1;;A;2;0;;;2;1;1;0;94;1;0;1;0
2,016E+11;2;1;;;3;2;;;0;1;1;0;0;1;3;1;0
2,016E+11;2;1;;A;2;2;57;100;0;0;1;10;50;1;0;1;99
2,016E+11;2;1;;;3;4;58;100;0;1;1;0;110;1;0;1;0
2,016E+11;4;1;;;2;0;;;0;0;1;0;60;1;0;1;99
2,016E+11;3;13;;;2;2;;;0;1;2;0;0;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;2;3;56;0;1;0;1;3
2,016E+11;2;2;;;3;4;;;0;1;1;20;100;1;0;1;0
2,016E+11;2;2;;;3;0;;;0;1;0;0;0;1;0;1;0
2,016E+11;4;0;;;2;1;;;0;2;1;0;50;1;0;1;99
2,016E+11;2;2;;;3;4;25;100;0;4;1;0;0;1;3;1;0
2,016E+11;4;0;;;2;1;;;0;2;2;0;0;1;0;1;99
2,016E+11;3;61;;;2;2;;;0;0;3;0;75;1;0;1;99
2,016E+11;2;1;2;;3;4;;;0;1;1;0;0;2;0;2;99
2,016E+11;4;1;;;2;1;;;0;0;3;0;50;1;0;1;99
2,016E+11;2;2001;;;2;0;;;0;0;1;0;60;1;0;1;0
2,016E+11;2;5;;;2;2;;;0;2;2;0;0;1;0;2;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;70;1;0;1;0
2,016E+11;9;0;;;2;0;;;0;0;1;0;0;1;0;1;3
2,016E+11;4;0;;;2;2;;;0;2;1;0;63;1;0;1;99
2,016E+11;2;5;;;2;2;;;0;2;1;0;0;1;5;1;0
2,016E+11;4;1;;;1;1;;;0;1;1;0;38;1;0;1;99
2,016E+11;4;0;;;2;0;;;0;2;3;0;0;1;0;1;0
2,016E+11;4;0;;;2;0;;;0;1;1;0;0;2;0;1;0
2,016E+11;4;1;;;2;2;;;0;3;1;0;0;1;0;0;0
2,016E+11;2;2;;;1;0;5;0;0;0;2;0;0;2;0;0;0
2,016E+11;2;2;;;3;4;3;400;0;0;1;0;0;2;5;1;3
2,016E+11;2;2;;;1;1;29;300;0;1;0;32;0;1;0;1;0
2,016E+11;2;2;;;2;0;37;700;0;1;1;0;0;1;5;1;99
2,016E+11;2;2;;;2;2;24;800;0;1;1;0;60;1;0;4;99
2,016E+11;2;5;;;4;3;15;900;0;1;1;0;114;1;0;1;0
2,016E+11;2;5;;;2;3;;;0;1;1;0;120;1;0;1;0
2,016E+11;3;5;;;2;2;6;0;0;0;1;0;60;1;0;1;99
2,016E+11;2;8;;;2;2;;;0;1;3;0;62;2;0;1;3
2,016E+11;3;8;;;2;0;8;500;0;0;0;0;0;0;0;0;0
2,016E+11;4;;;;2;0;;;0;1;3;0;0;1;0;1;0
2,016E+11;2;6;;;2;2;31;900;0;2;3;0;70;1;0;1;99
2,016E+11;3;18;;;2;2;1;900;0;2;2;0;51;1;0;1;99
2,016E+11;2;6;;;2;2;200;0;0;1;1;0;0;1;0;1;0
2,016E+11;3;6;;;2;2;0;0;0;2;2;0;0;1;0;1;0
2,016E+11;4;;;;2;2;;;0;1;1;0;0;0;5;1;0
2,016E+11;3;6;;;2;2;12;0;0;1;1;0;0;1;0;1;0
2,016E+11;2;6;;;2;1;19;0;0;1;3;0;0;1;0;1;0
2,016E+11;3;6;;;0;1;11;400;0;1;1;;;2;0;1;99
2,016E+11;3;16;;;2;1;3;0;0;2;1;0;62;1;0;1;0
2,016E+11;3;7;;;2;0;6;600;0;2;1;0;0;1;6;1;99
2,016E+11;3;7;;;2;0;31;400;0;4;2;0;100;1;0;1;99
2,016E+11;3;8;;;2;2;0;0;0;2;2;72;0;1;0;1;3
2,016E+11;3;38;;;2;1;8;500;0;4;1;0;0;1;2;1;0
2,016E+11;4;;;;2;1;;;0;1;1;0;0;1;0;4;0
2,016E+11;3;7;;;2;1;4;0;0;2;3;0;60;1;0;3;99
2,016E+11;3;7;;;2;2;3;5;0;1;1;39;78;1;5;1;99
2,016E+11;3;7;;;2;2;23;520;0;1;3;0;60;2;0;3;0
2,016E+11;3;7;;;2;2;5;500;0;1;1;0;65;1;0;1;99
2,016E+11;2;8;;;2;0;6;200;0;2;3;0;65;1;0;1;0
2,016E+11;3;5;;;2;2;1;0;0;0;2;0;65;1;0;3;0
2,016E+11;2;1;;;1;2;52;520;0;3;1;0;57;1;0;1;99
2,016E+11;2;1;;;2;0;38;750;0;2;2;0;56;1;0;3;99
2,016E+11;2;1;;;2;2;54;430;0;1;1;0;66;1;0;1;99
2,016E+11;2;1;;;2;2;37;850;0;2;2;55;0;1;0;1;0
2,016E+11;2;1;;;2;0;14;0;0;1;1;0;0;1;0;1;0
2,016E+11;4;;;;2;0;;;0;2;1;0;0;1;0;1;99
2,016E+11;2;1;;;2;0;16;500;0;2;1;105;0;1;0;1;99
2,016E+11;2;1;;;2;2;11;800;0;1;1;0;0;1;5;1;99
2,016E+11;3;1;;;2;0;40;300;0;1;3;0;70;2;0;4;0
2,016E+11;4;;;;2;0;;;0;2;2;0;40;1;0;1;99
2,016E+11;3;1;;;2;2;6;220;0;0;2;0;62;1;5;1;0
2,016E+11;2;1;;;3;2;70;900;0;1;2;0;0;1;0;1;0
2,016E+11;3;11;;D;2;2;;;0;2;2;0;76;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;27;;;2;0;;;0;0;3;0;0;1;0;1;0
2,016E+11;3;3;;;2;2;;;0;0;1;0;0;1;5;1;3
2,016E+11;2;3;;;2;0;;;0;0;1;0;66;1;0;1;0
2,016E+11;2;1;3;N;2;0;;;0;0;2;0;0;1;0;4;99
2,016E+11;2;3;;;2;0;;;0;2;3;0;0;0;0;0;99
2,016E+11;4;0;;;2;0;;;0;0;0;0;0;1;0;0;0
2,016E+11;4;1;;;2;0;;;0;1;3;0;0;2;0;3;0
2,016E+11;3;0;;;0;2;;;0;1;1;10;50;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;3;0;47;1;0;1;99
2,016E+11;4;0;;;2;0;;;0;2;1;0;0;1;0;1;3
2,016E+11;3;0;;;2;2;;;0;1;1;0;43;1;0;1;99
2,016E+11;4;0;;;3;2;;;0;1;1;0;75;1;0;1;3
2,016E+11;3;0;;;2;2;;;0;1;1;0;95;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;2;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;0;0;0;0;0;0;1;0
2,016E+11;4;0;;;1;1;;;0;1;1;0;50;1;0;1;99
2,016E+11;2;;;;0;1;;;0;1;2;0;0;1;0;1;0
2,016E+11;4;0;;;1;1;;;0;1;0;0;0;1;0;1;99
2,016E+11;3;0;2;;0;2;2;;0;1;0;15;47;1;0;0;0
2,016E+11;4;0;;;2;2;;;0;0;0;0;75;1;0;1;0
2,016E+11;4;0;;;1;1;;;0;1;0;0;50;1;0;1;99
2,016E+11;4;0;2;;2;2;;;0;1;1;0;35;1;0;1;99
2,016E+11;2;;;;3;1;;;0;1;1;0;58;2;0;1;3
2,016E+11;4;0;;;2;1;;;0;2;0;0;54;1;0;1;99
2,016E+11;2;;;;2;2;;;0;1;1;0;95;2;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;0;0;89;1;0;1;99
2,016E+11;4;0;;;1;1;;;0;1;1;0;60;1;0;0;0
2,016E+11;4;0;;;1;1;;;0;1;0;0;0;1;0;1;3
2,016E+11;4;0;;;1;0;1;0;0;0;0;0;0;0;0;1;0
2,016E+11;4;0;;;1;1;1;0;3;1;1;60;0;1;5;1;0
2,016E+11;4;0;;;1;1;1;0;0;1;1;0;51;1;0;1;3
2,016E+11;4;0;;;2;2;1;0;0;1;2;0;0;1;0;1;99
2,016E+11;4;0;;;1;2;1;0;0;1;1;0;0;1;0;0;99
2,016E+11;4;0;;;1;0;1;0;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;0;1;;;0;1;1;0;0;1;0;0;0
2,016E+11;3;0;;;1;1;1;0;0;1;0;0;0;1;0;1;99
2,016E+11;4;0;;;1;1;1;0;0;1;1;0;63;1;0;1;3
2,016E+11;4;0;;;3;2;1;0;0;1;1;0;97;2;0;1;0
2,016E+11;4;0;;;2;2;1;0;0;1;1;0;0;1;0;1;0
2,016E+11;2;;;;2;2;1;0;0;1;1;0;62;1;0;1;99
2,016E+11;3;0;;;2;2;1;0;0;1;1;0;56;1;0;1;99
2,016E+11;4;0;;;2;1;1;0;0;0;0;0;0;0;0;0;0
2,016E+11;2;;;;2;2;1;0;0;1;1;0;0;1;0;1;3
2,016E+11;4;0;;;0;0;1;0;0;1;1;0;0;2;0;0;99
2,016E+11;4;0;2;;2;0;1;0;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;1;1;0;0;0;1;30;145;0;0;1;3
2,016E+11;3;0;;;1;1;1;0;0;1;0;0;0;1;0;1;0
2,016E+11;3;0;;;2;0;1;0;0;0;0;0;0;0;0;1;0
2,016E+11;3;0;;;2;2;1;0;0;1;1;0;60;1;0;1;99
2,016E+11;2;;;;0;1;1;0;0;2;3;0;0;1;3;1;99
2,016E+11;2;;;;0;1;1;0;0;1;1;0;20;1;0;0;0
2,016E+11;4;0;;;2;1;;;0;2;0;0;0;1;0;1;0
2,016E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;50;1;0;1;0
2,016E+11;4;0;;;1;1;1;0;0;2;1;0;0;1;0;1;99
2,016E+11;2;;;;3;4;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;5;1;99
2,016E+11;2;;;;2;2;;;0;4;3;0;0;1;2;1;99
2,016E+11;2;;;;3;2;;;0;1;1;10;20;1;0;1;0
2,016E+11;4;0;;;2;0;;;0;1;1;0;90;0;0;1;0
2,016E+11;3;0;;;2;0;;;0;1;3;0;0;1;0;0;0
2,016E+11;2;;;;3;0;;;0;1;1;0;0;1;0;1;0
2,016E+11;2;;;;1;0;;;0;1;2;0;0;1;0;3;99
2,016E+11;9;0;;;2;1;;;0;0;0;0;0;1;0;1;0
2,016E+11;4;0;;;2;1;;;0;1;0;0;0;1;0;1;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;2;;;;0;2;;;0;1;1;0;0;1;0;0;0
2,016E+11;4;0;;;2;0;;;0;2;2;0;50;1;0;1;99
2,016E+11;3;0;;;0;0;;;0;1;1;0;0;1;0;1;0
2,016E+11;3;0;;;0;0;;;0;0;0;0;0;0;0;0;0
2,016E+11;3;0;;;2;0;;;0;1;4;0;0;1;0;1;99
2,016E+11;4;0;;;2;1;;;0;1;1;0;90;1;0;0;0
2,016E+11;2;;;;1;2;;;0;0;0;0;70;0;0;1;0
2,016E+11;2;;;;0;0;;;0;1;1;0;0;1;0;1;0
2,016E+11;2;;;;2;2;;;0;1;0;0;60;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;0;0;0;0;0;0;1;0
2,016E+11;2;5;;;0;2;;;0;1;1;0;78;1;0;0;3
2,016E+11;2;;;;3;4;7;0;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;1;;;0;1;1;0;0;1;0;1;3
2,016E+11;3;0;;;3;1;;;0;1;1;0;0;1;0;1;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;2;1;;;0;1;0;0;45;1;0;1;0
2,016E+11;4;0;;;2;1;;;0;1;2;0;50;1;0;3;0
2,016E+11;4;0;;;2;2;;;0;2;0;0;0;4;0;0;0
2,016E+11;3;0;;;3;4;;;0;1;0;15;140;1;0;1;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;0;;;3;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;1;;;0;1;1;0;90;2;0;1;99
2,016E+11;4;0;;;2;0;;;0;1;1;0;69;2;0;1;0
2,016E+11;2;;;;2;2;;;0;1;1;0;0;0;0;1;0
2,016E+11;3;0;;;1;2;;;0;1;1;0;33;1;0;1;3
2,016E+11;2;;;;2;2;;;0;1;1;0;80;1;0;1;3
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;;;;2;1;;;0;1;1;0;0;1;0;1;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;54;1;0;1;3
2,016E+11;4;0;;;2;2;;;0;1;1;0;130;1;0;1;0
2,016E+11;2;;;;3;2;;;0;1;1;5;63;1;0;1;99
2,016E+11;2;;;;2;2;;;0;1;1;0;0;1;0;0;0
2,016E+11;2;;;;3;0;;;0;1;1;0;0;0;0;1;0
2,016E+11;2;;;;2;0;;;0;1;1;0;0;1;6;1;3
2,016E+11;2;;;;2;1;;;0;0;0;0;0;0;0;1;0
2,016E+11;3;0;;;3;2;;;0;1;1;0;70;1;0;1;99
2,016E+11;4;0;;;1;0;;;0;1;1;0;58;1;0;1;99
2,016E+11;2;;;;3;2;;;0;1;1;20;36;1;0;3;0
2,016E+11;2;;;;1;1;;;0;1;3;0;50;1;3;1;99
2,016E+11;3;0;;;3;4;;;0;1;1;30;72;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;160;2;0;1;99
2,016E+11;2;;;;2;0;;;0;4;2;0;0;1;0;0;0
2,016E+11;2;;;;3;2;;;0;1;2;0;0;1;0;0;0
2,016E+11;2;;;;0;0;;;0;1;1;0;0;1;0;0;0
2,016E+11;2;;;;3;4;;;0;1;1;10;65;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;45;1;0;0;99
2,016E+11;3;0;;;1;2;;;0;1;2;0;0;1;0;1;99
2,016E+11;2;;;;3;2;;;0;1;0;35;35;0;0;0;0
2,016E+11;4;0;;;2;2;;;0;2;1;0;0;1;0;1;99
2,016E+11;4;0;;;1;1;;;0;1;0;0;0;1;0;1;3
2,016E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;0;;;2;0;;;0;2;1;0;0;1;0;1;0
2,016E+11;4;0;;;2;1;;;0;1;0;0;0;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;0;0;0;0;0;0;1;0
2,016E+11;2;;;;1;2;;;0;1;2;5;80;1;0;1;99
2,016E+11;4;0;;;2;1;;;0;2;3;0;0;1;0;1;0
2,016E+11;4;0;;;0;0;;;0;1;0;0;0;2;0;1;99
2,016E+11;3;0;;;2;0;;;0;0;0;0;0;1;0;1;0
2,016E+11;3;0;;;2;2;;;0;3;1;0;0;1;0;1;0
2,016E+11;3;0;2;;2;2;103;;0;1;1;0;70;1;0;1;0
2,016E+11;2;;;;3;4;;;0;1;1;0;0;1;3;1;99
2,016E+11;3;0;;;1;0;;;3;1;1;0;0;1;6;0;3
2,016E+11;3;0;;;1;1;;;0;1;1;0;0;1;6;1;3
2,016E+11;2;;;;2;0;;;0;1;0;0;60;1;0;3;99
2,016E+11;3;0;2;;0;0;0;;0;0;0;0;0;0;0;3;0
2,016E+11;2;;;;1;2;;;0;1;1;0;100;1;0;0;99
2,016E+11;4;0;;;0;1;;;0;1;1;0;60;1;0;0;99
2,016E+11;2;;;;1;2;;;0;2;1;0;0;1;0;1;0
2,016E+11;4;0;;;0;0;;;0;0;0;0;0;0;0;0;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;2;4;2;;2;2;;;2;0;0;0;0;0;0;1;0
2,016E+11;3;0;;;3;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;0;0;;;0;1;3;0;0;2;0;0;0
2,016E+11;2;;;;0;0;;;0;0;0;0;0;0;0;0;0
2,016E+11;2;;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;2;;;;2;2;;;0;2;1;0;60;1;0;1;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;2;;2;1;;;0;1;1;0;0;1;0;1;3
2,016E+11;2;;;;1;1;;;3;2;3;0;0;1;3;0;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;2;;;;3;0;;;0;0;0;0;44;0;0;3;0
2,016E+11;2;;;;2;1;;;0;1;1;0;100;1;0;1;0
2,016E+11;2;;;;0;0;;;0;1;1;0;0;0;0;0;0
2,016E+11;4;0;;;2;0;;;0;1;1;0;0;0;0;1;0
2,016E+11;3;0;;;2;1;;;0;1;2;0;0;1;0;0;0
2,016E+11;3;0;;;2;1;;;0;1;3;0;76;2;0;3;99
2,016E+11;2;;;;3;0;;;0;1;1;0;130;1;0;0;99
2,016E+11;3;0;;;3;3;;;0;1;1;15;70;1;0;1;99
2,016E+11;2;;;;2;2;;;0;1;1;0;0;1;0;1;3
2,016E+11;2;;;;3;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;0;0
2,016E+11;3;0;;;2;2;;;0;1;1;0;0;2;0;1;0
2,016E+11;3;0;;;1;1;;;0;1;2;0;0;2;3;1;3
2,016E+11;3;0;;;0;0;;;0;0;0;0;0;0;0;0;0
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;44;;;1;1;0;500;0;2;1;0;0;1;3;1;99
2,016E+11;4;;;;3;6;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;9;;;3;4;1;500;0;1;2;0;0;2;0;1;99
2,016E+11;4;;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;1;;;3;4;2;225;0;1;1;0;0;1;0;1;99
2,016E+11;2;1;;;3;4;2;120;0;1;1;0;0;1;0;1;99
2,016E+11;2;;;;3;4;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;1;;;3;4;2;233;0;1;1;0;0;2;0;1;0
2,016E+11;2;4;;;2;2;3;200;0;1;1;0;0;1;0;1;99
2,016E+11;3;13;2;;2;2;1;800;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;1;;;3;4;0;620;0;1;1;0;0;1;5;1;99
2,016E+11;2;3;;;2;2;3;0;0;2;3;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;2;1;0;0;1;0;1;99
2,016E+11;3;42;;;2;2;0;500;0;1;1;0;0;2;0;1;99
2,016E+11;3;45;;;1;2;0;400;0;2;1;0;0;1;5;1;99
2,016E+11;3;13;;;2;2;0;900;0;2;1;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;3;;;2;2;2;0;0;2;2;0;0;1;0;1;99
2,016E+11;3;45;;;2;2;1;300;0;2;3;0;0;1;0;1;99
2,016E+11;2;1;;;3;4;0;509;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;2;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;51;;;1;1;0;50;0;1;1;0;0;1;0;1;99
2,016E+11;3;41;;;1;1;2;0;0;1;1;0;0;1;0;1;99
2,016E+11;2;4;;;2;2;2;100;0;2;4;0;0;1;0;1;99
2,016E+11;3;45;;;2;2;2;500;0;1;1;0;0;1;0;1;3
2,016E+11;3;49;;;2;2;0;700;0;2;1;0;0;1;0;1;3
2,016E+11;3;51;;;1;1;0;400;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;1;1;;;0;1;1;0;0;1;1;1;99
2,016E+11;4;0;;;1;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;0;;;3;4;;;0;2;2;0;0;2;0;1;99
2,016E+11;2;;;;3;4;;;0;1;1;0;0;2;0;1;99
2,016E+11;1;1;;;3;4;;;0;2;1;0;0;1;0;1;99
2,016E+11;2;;;;3;4;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;3;;;2;2;3;500;0;2;1;0;0;1;0;1;99
2,016E+11;3;40;;;2;2;0;400;0;2;2;0;0;1;0;1;99
2,016E+11;1;1;;;3;6;2;9;0;2;1;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;1;;;3;4;2;3;0;1;1;0;0;1;0;1;99
2,016E+11;2;1;;;3;4;0;500;0;1;1;0;0;1;5;1;99
2,016E+11;3;47;;;2;2;1;2;0;2;1;0;0;1;0;1;99
2,016E+11;4;;;;2;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;13;;;2;4;0;950;0;1;1;0;0;1;0;1;99
2,016E+11;3;0;;;3;4;900;;0;1;1;0;0;1;0;1;99
2,016E+11;3;13;;;2;4;0;900;0;1;1;0;0;1;0;1;99
2,016E+11;2;1;;;3;6;1;150;0;1;1;0;0;1;0;1;99
2,016E+11;3;52;;;1;1;0;100;0;2;2;0;0;2;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;0;2;0;1;99
2,016E+11;2;;;;3;6;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;1;;;3;2;2;200;0;1;1;0;0;1;0;1;99
2,016E+11;1;1;;;3;6;0;50;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;1;2;0;0;1;0;3;99
2,016E+11;3;0;;;2;4;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;0;;;3;4;;;0;2;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;41;;;3;4;5;900;0;3;3;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;1;1;;;3;6;0;0;0;0;0;0;0;2;0;1;99
2,016E+11;3;41;;;3;4;1;250;0;1;2;0;0;2;0;1;99
2,016E+11;3;13;;;2;2;0;900;0;2;4;0;0;1;0;1;3
2,016E+11;2;1;;;3;4;2;150;3;1;1;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;2;1;0;0;1;0;1;99
2,016E+11;1;1;;;3;2;0;990;0;2;1;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;9;;;3;2;1;800;0;2;1;0;0;1;0;1;99
2,016E+11;2;9;;;1;1;3;495;0;1;1;0;0;1;2;1;99
2,016E+11;2;1;;;2;4;2;260;0;1;1;0;0;1;0;1;99
2,016E+11;3;41;;;3;4;2;0;0;2;1;0;0;2;0;1;99
2,016E+11;2;1;;;2;4;2;700;0;1;1;0;0;1;0;1;99
2,016E+11;2;1;;;2;4;2;80;0;1;1;0;0;1;5;1;99
2,016E+11;2;3;;;2;2;5;0;0;2;1;0;0;1;0;1;99
2,016E+11;3;0;;;3;4;;;0;2;3;0;0;1;0;1;99
2,016E+11;3;41;;;3;4;3;50;0;2;2;0;0;8;0;1;99
2,016E+11;3;1;;;3;4;2;100;0;2;1;0;0;1;0;1;99
2,016E+11;4;;;;1;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;40;;;1;1;0;775;0;1;1;0;0;1;2;1;99
2,016E+11;2;1;;;1;2;2;400;0;1;1;0;0;1;3;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;41;;;3;4;3;900;0;1;2;0;0;1;0;1;99
2,016E+11;4;;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;45;;;2;2;2;0;0;2;4;0;0;2;0;1;99
2,016E+11;3;40;;;2;2;0;100;0;1;1;;0;1;0;1;99
2,016E+11;2;1;;;3;4;2;500;0;1;1;;0;1;0;1;99
2,016E+11;2;1;;;3;4;2;205;0;1;1;0;0;1;5;1;99
2,016E+11;4;;;;2;2;;;0;2;1;0;0;1;0;1;99
2,016E+11;1;1;;;3;4;0;700;0;2;1;0;0;1;0;1;99
2,016E+11;3;41;;;3;4;1;600;0;2;2;0;0;2;0;3;99
2,016E+11;2;1;;;3;6;1;650;3;1;1;0;0;1;0;1;99
2,016E+11;4;;;;2;1;;;0;2;1;0;0;1;0;1;99
2,016E+11;3;45;;;2;2;1;500;0;1;1;0;0;1;0;1;99
2,016E+11;2;3;;;2;2;3;0;0;2;1;0;0;1;0;1;99
2,016E+11;3;40;;;2;2;0;250;0;2;3;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;41;;;3;4;3;850;0;2;1;0;0;1;0;1;99
2,016E+11;4;;;;1;1;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;1;;;3;6;2;3;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;2;2;;;0;2;1;0;0;1;0;0;99
2,016E+11;3;43;2;;2;3;0;50;0;2;2;0;0;1;0;1;99
