Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
2,016E+11;16;10;29;915;1;1;1;8;1;110;CH DE HALAGE;M;5017220;165806;800
2,016E+11;16;8;27;1400;1;2;1;1;3;776;CARR RD47/VC306;M;5005199;253259;800
2,016E+11;16;7;3;2300;5;2;1;1;6;711;RUE DU GENERAL LECLERC;M;5004160;211683;800
2,016E+11;16;1;8;900;1;2;1;1;6;523;Route de bray;M;4998335;267334;800
2,016E+11;16;1;14;815;5;2;1;3;6;523;Rte de BRAY-SUR-SOMME;M;4998436;267231;800
2,016E+11;16;1;22;1815;5;2;1;2;3;16;120 AV GENERAL FAIDHERBE;M;5000676;266285;800
2,016E+11;16;2;26;1945;5;2;1;1;7;16;55, Av Général Leclerc;M;5000097;264145;800
2,016E+11;16;3;16;1715;1;2;1;1;3;16;RUE Aristide BRIAND;M;5000333;263998;800
2,016E+11;16;4;19;1230;1;1;1;1;6;540;RD 50;M;5004205;265794;800
2,016E+11;16;5;11;1200;1;2;1;1;3;16;av du général faidherbe;M;5000603;266139;800
2,016E+11;16;5;24;1415;1;2;1;1;6;16;85 AV DE LA REPUBLIQUE;M;5000430;265699;800
2,016E+11;16;5;25;2300;5;2;6;1;3;523;route de bray;M;4999323;265726;800
2,016E+11;16;6;10;1900;2;1;1;1;6;384;D151;M;5006687;269867;800
2,016E+11;16;8;28;1145;1;1;1;1;3;47;RD 151;M;5003458;266614;800
2,016E+11;16;10;14;1745;1;1;1;2;7;366;route de Pozières;M;5001007;271405;800
2,016E+11;16;12;31;2030;3;1;1;5;6;547;D91;M;4999964;259458;800
2,016E+11;16;2;13;530;3;1;1;1;6;80;;M;0;0;20
2,016E+11;16;2;19;1645;1;2;1;1;2;128;rue Fontaine minérale;M;4952477;366483;20
2,016E+11;16;3;8;445;3;1;3;2;3;468;;M;0;0;20
2,016E+11;16;7;15;1315;1;1;1;1;1;128;;M;0;0;20
2,016E+11;16;9;6;1045;1;1;1;2;1;238;;M;0;0;20
2,016E+11;16;10;23;2045;3;1;2;3;5;787;;M;0;0;20
2,016E+11;16;10;30;1745;2;1;2;1;3;827;;M;0;0;20
2,016E+11;16;2;5;730;2;2;2;2;3;173;RD 338;M;0;0;20
2,016E+11;16;10;9;1545;1;1;1;1;6;262;;M;0;0;20
2,016E+11;16;12;10;2100;3;1;1;8;6;788;"D35 - ""Les étangs""";M;0;0;20
2,016E+11;16;12;28;1430;1;2;1;1;6;56;rue du village;M;0;0;20
2,016E+11;16;12;27;1145;1;2;1;1;6;820;25 rue victor hugo;M;0;0;20
2,016E+11;16;7;1;1815;1;1;2;1;3;582;;M;0;0;20
2,016E+11;16;10;8;1415;1;1;1;1;3;531;;M;0;0;20
2,016E+11;16;11;23;930;1;2;2;1;3;453;;M;0;0;20
2,016E+11;16;2;15;1245;1;1;1;1;1;111;;M;4951246;343000;20
2,016E+11;16;2;19;1845;5;2;1;1;6;602;Rue du 7° BCA;M;4948930;344609;20
2,016E+11;16;2;26;645;3;1;1;1;6;159;;M;0;0;20
2,016E+11;16;12;4;2045;3;1;1;1;1;309;;M;0;0;20
2,016E+11;16;1;3;100;3;1;1;3;3;290;;M;0;0;20
2,016E+11;16;2;27;1215;1;1;1;1;1;280;;M;0;0;20
2,016E+11;16;4;26;845;1;1;1;1;1;290;;M;0;0;20
2,016E+11;16;6;25;1945;1;1;1;1;5;290;;M;0;0;20
2,016E+11;16;7;18;1200;1;1;3;1;3;209;;M;0;0;20
2,016E+11;16;11;3;1915;4;1;1;8;1;458;;M;0;0;20
2,016E+11;16;11;11;1815;3;1;1;2;1;554;;M;0;0;20
2,016E+11;16;11;16;1330;1;1;1;1;1;213;;M;0;0;20
2,016E+11;16;7;25;45;3;1;1;1;6;505;;M;0;0;20
2,016E+11;16;10;3;1500;1;1;1;1;7;186;;M;0;0;20
2,016E+11;16;10;8;800;1;1;1;1;6;221;;M;0;0;20
2,016E+11;16;1;28;1930;3;1;2;1;3;744;;M;0;0;20
2,016E+11;16;5;15;1145;1;2;3;1;1;449;;M;0;0;20
2,016E+11;16;6;12;1;4;1;1;1;6;543;;M;0;0;20
2,016E+11;16;6;15;2245;3;1;1;2;7;585;;M;0;0;20
2,016E+11;16;11;17;1830;1;2;3;1;6;305;rue jules lefebvre;M;4919971;351393;20
2,016E+11;16;3;11;415;3;1;3;1;3;303;;M;0;0;20
2,016E+11;16;4;20;730;2;1;8;7;3;397;;M;0;0;20
2,016E+11;16;4;21;1730;1;1;1;1;3;359;;M;0;0;20
2,016E+11;16;7;3;1115;1;1;1;1;7;614;;M;0;0;20
2,016E+11;16;3;3;1700;1;2;3;2;1;95;Rue de Saint-Quentin;M;4998223;345277;20
2,016E+11;16;3;26;1030;1;1;1;1;1;95;;M;0;0;20
2,016E+11;16;6;19;530;2;1;1;1;6;293;;M;0;0;20
2,016E+11;16;9;23;2345;5;2;1;1;6;370;;M;4996356;318734;20
2,016E+11;16;1;16;1000;1;2;1;9;6;483;rue de sery les mezieres;M;0;0;20
2,016E+11;16;1;22;745;2;1;1;9;7;648;;M;0;0;20
2,016E+11;16;1;25;1345;1;1;1;1;2;287;;M;0;0;20
2,016E+11;16;6;9;1745;1;1;2;1;3;639;;M;0;0;20
2,016E+11;16;8;29;2345;4;1;3;1;1;756;;M;0;0;20
2,016E+11;16;9;15;715;2;1;1;1;6;287;;M;0;0;20
2,016E+11;16;9;23;345;3;1;1;1;6;648;;M;0;0;20
2,016E+11;16;10;29;115;3;1;1;1;6;721;;M;0;0;20
2,016E+11;16;12;25;100;3;1;1;2;6;639;;M;0;0;20
2,016E+11;16;5;21;1645;1;1;2;1;3;770;;M;0;0;20
2,016E+11;16;10;12;930;1;1;1;5;2;770;;M;0;0;20
2,016E+11;16;11;4;1515;1;1;1;1;1;131;;M;0;0;20
2,016E+11;16;11;7;1600;1;1;1;1;5;131;;M;0;0;20
2,016E+11;16;11;19;600;3;2;1;1;6;71;21 rue du pont araby;M;4941023;313601;20
2,016E+11;16;2;22;915;1;2;4;1;2;758;;M;4940835;351107;20
2,016E+11;16;4;10;1000;1;1;1;1;7;537;;M;0;0;20
2,016E+11;16;5;5;1700;1;1;2;1;3;439;;M;0;0;20
2,016E+11;16;7;24;2245;3;1;1;1;3;195;;M;0;0;20
2,016E+11;16;8;16;1945;2;1;1;7;1;730;;M;0;0;20
2,016E+11;16;10;23;2030;3;1;1;3;1;714;;M;0;0;20
2,016E+11;16;11;24;1230;1;1;3;1;2;797;;M;0;0;20
2,016E+11;16;4;18;815;1;2;1;1;6;810;AVENUE DE COMPIEGNE;M;4925664;308494;20
2,016E+11;16;5;1;1445;1;2;1;1;3;307;2, rue de verdun;M;4917802;312734;20
2,016E+11;16;6;24;1200;1;1;1;1;6;512;;M;0;0;20
2,016E+11;16;5;27;2345;3;1;1;1;6;321;;M;0;0;20
2,016E+11;16;8;26;930;1;1;1;1;5;354;;M;0;0;20
2,016E+11;16;9;20;1930;2;1;1;2;1;826;;M;0;0;20
2,016E+11;16;12;16;230;3;1;1;1;3;444;;M;0;0;20
2,016E+11;16;3;27;1630;1;1;1;2;7;295;;M;4987574;392647;20
2,016E+11;16;5;15;245;3;1;1;1;7;67;;M;0;0;20
2,016E+11;16;8;24;2315;3;1;1;1;2;548;;M;0;0;20
2,016E+11;16;10;3;1115;1;2;2;1;6;141;rue de l armistice;M;0;0;20
2,016E+11;16;10;15;2300;3;1;1;1;6;419;;M;0;0;20
2,016E+11;16;6;16;1915;1;1;1;3;7;313;;M;0;0;20
2,016E+11;16;7;24;15;3;2;3;1;6;830;rue Charles de Gaulle;M;5000809;360745;20
2,016E+11;16;10;29;1700;1;2;3;1;3;298;;M;4999326;365588;20
2,016E+11;16;5;3;1100;1;1;1;1;2;833;;M;0;0;20
2,016E+11;16;6;4;1945;1;2;3;1;3;391;route de la sablonnière;M;4980455;405527;20
2,016E+11;16;7;29;1530;1;1;2;1;1;833;;M;0;0;20
2,016E+11;16;8;4;1630;1;2;1;1;6;381;avenue Joffre;M;4993046;407422;20
2,016E+11;16;10;18;1415;1;2;9;1;6;381;rue du haut rouet;M;4993078;407934;20
2,016E+11;16;12;2;1215;1;1;1;5;3;470;;M;0;0;20
2,016E+11;16;12;3;500;5;2;3;1;6;381;2 rue alexandre dumas;M;4992523;407698;20
2,016E+11;16;2;2;1600;1;1;1;1;3;251;;M;4945950;221257;600
2,016E+11;16;2;26;2315;3;1;1;1;7;41;;M;4938216;225041;600
2,016E+11;16;4;21;1845;1;1;1;1;7;9;;M;4939390;209918;600
2,016E+11;16;5;3;1830;1;1;1;1;7;251;;M;4945146;221728;600
2,016E+11;16;6;9;1230;1;1;1;1;2;428;;M;4945598;202141;600
2,016E+11;16;6;9;1615;1;2;1;1;2;628;rue du général de gaulle;M;4942011;215253;600
2,016E+11;16;6;10;2330;3;1;1;1;1;9;;M;4939538;210152;600
2,016E+11;16;8;9;745;1;1;1;1;1;668;;M;4950423;208662;600
2,016E+11;16;8;11;400;3;1;1;1;6;703;;M;4940763;205076;600
2,016E+11;16;8;19;2215;5;2;6;1;7;41;hameau de l'alouette;M;4938030;223058;600
2,016E+11;16;8;18;2315;3;1;1;1;2;628;;M;4942431;214392;600
2,016E+11;16;8;28;1645;1;1;6;1;7;9;;M;4940057;213181;600
2,016E+11;16;9;23;815;2;2;1;5;3;703;CD 981;M;4940642;204381;600
2,016E+11;16;10;2;1245;1;1;1;1;6;9;;M;4939427;209935;600
2,016E+11;16;11;26;530;3;1;1;2;2;480;;M;4950670;217031;600
2,016E+11;16;12;23;1745;3;1;1;2;5;63;;M;4935502;203529;600
2,016E+11;16;3;19;2115;1;1;1;1;2;211;;M;4930232;177787;600
2,016E+11;16;4;1;2200;3;1;1;1;1;97;;M;4933132;190702;600
2,016E+11;16;5;28;1400;1;1;1;2;3;690;;M;4932030;180463;600
2,016E+11;16;5;30;900;1;1;1;2;1;645;;M;4928096;185130;600
2,016E+11;16;7;21;1700;1;1;1;1;6;143;;M;4926198;188013;600
2,016E+11;16;9;10;1900;1;1;1;1;5;363;;M;4918520;188426;600
2,016E+11;16;9;18;1830;1;1;1;1;1;644;;M;4928808;179115;600
2,016E+11;16;3;8;1115;1;2;1;1;6;286;Route de Sommereux;M;4966905;194947;600
2,016E+11;16;12;27;2015;3;1;1;1;6;194;;M;4970641;196374;600
2,016E+11;16;1;14;800;2;2;1;2;6;462;RD 1001 FACE 85 RN1;M;4932150;220204;600
2,016E+11;16;5;19;1815;1;1;1;1;3;504;;M;4934970;218345;600
2,016E+11;16;6;6;930;1;1;1;1;1;462;;M;4932837;221016;600
2,016E+11;16;7;30;1915;1;2;1;1;3;65;RUE DE VILLERS;M;4935843;222217;600
2,016E+11;16;8;26;1115;1;1;1;1;1;135;;M;4931584;225231;600
2,016E+11;16;10;2;1900;2;2;1;1;7;700;route nationale 1;M;4938643;214547;600
2,016E+11;16;11;28;1330;1;2;1;1;6;462;place  l'hotel de ville;M;4932920;220050;600
2,016E+11;16;12;15;1445;1;2;1;1;6;462;RUE DE CALAIS;M;4933047;219974;600
2,016E+11;16;1;14;1030;1;1;1;2;7;234;;M;4938619;242812;600
2,016E+11;16;3;7;800;1;2;1;8;6;157;31 rue du général de Gau;M;4937885;241337;600
2,016E+11;16;5;15;1230;1;1;1;1;7;454;;M;4938286;232219;600
2,016E+11;16;6;28;1745;1;1;1;1;3;559;;M;4941524;230324;600
2,016E+11;16;9;1;900;1;1;1;1;1;16;;M;4934248;238396;600
2,016E+11;16;5;5;2345;5;2;1;1;6;664;grande rue;M;4960320;228570;600
2,016E+11;16;7;4;2215;3;1;1;1;7;486;;M;4965917;232955;600
2,016E+11;16;9;4;15;5;2;1;1;6;565;rue de la vallée st andr;M;4957704;230488;600
2,016E+11;16;4;25;715;1;1;1;1;2;524;;M;0;0;600
2,016E+11;16;2;27;30;3;1;9;1;1;120;;M;4932433;241454;600
2,016E+11;16;6;21;845;1;2;1;3;2;524;Rue Jean Jaurès;M;4932562;244199;600
2,016E+11;16;1;14;1800;3;1;1;2;1;116;;M;4930774;233917;600
2,016E+11;16;1;27;1015;1;1;9;8;3;116;;M;4931443;233453;600
2,016E+11;16;2;6;1000;1;1;9;1;3;116;;M;4932064;232936;600
2,016E+11;16;6;16;1545;1;2;1;1;2;439;rue Eugène Moreau;M;4931424;231659;600
2,016E+11;16;8;26;545;3;1;1;1;3;317;;M;0;0;600
2,016E+11;16;10;12;2230;3;1;1;1;7;313;;M;4935718;225023;600
2,016E+11;16;11;16;800;2;2;1;8;3;15;route de clermont;M;4933328;233603;600
2,016E+11;16;11;16;1445;1;1;1;1;1;116;;M;4929313;235379;600
2,016E+11;16;11;24;1515;2;2;1;1;6;313;RUE DE MEHECOURT;M;4935450;224925;600
2,016E+11;16;12;1;1745;3;1;1;9;7;439;;M;4931023;231826;600
2,016E+11;16;12;13;1545;1;1;1;1;6;439;;M;4930810;231066;600
2,016E+11;16;2;6;2000;3;1;1;6;5;581;;M;4951773;241772;600
2,016E+11;16;2;27;1415;1;2;1;1;7;201;Rue de la Gare;M;4959145;253179;600
2,016E+11;16;5;27;1745;1;2;1;1;7;216;Rue de Montdidier;M;4946147;248461;600
2,016E+11;16;11;8;2000;3;1;1;1;1;216;;M;4946117;247615;600
2,016E+11;16;3;3;1600;1;1;1;1;1;537;;M;4952285;293544;600
2,016E+11;16;7;23;1015;1;1;1;1;2;129;;M;4953483;301587;600
2,016E+11;16;10;13;1930;5;2;1;2;3;119;rue nationale;M;4949764;289809;600
2,016E+11;16;11;30;1730;2;1;1;1;4;392;;M;4949445;285736;600
2,016E+11;16;1;15;1230;1;1;1;1;4;369;;M;4932440;270079;600
2,016E+11;16;1;16;1900;3;1;1;1;1;491;;M;4935920;296671;600
2,016E+11;16;3;1;815;1;1;1;1;6;579;;M;4935635;287522;600
2,016E+11;16;3;4;1830;2;1;2;2;5;579;;M;4935216;287901;600
2,016E+11;16;5;18;1215;1;1;1;1;3;369;;M;4932198;271821;600
2,016E+11;16;6;3;1915;2;2;1;1;7;402;26 Rue de la République;M;4936183;274906;600
2,016E+11;16;6;11;2100;2;1;1;3;6;579;;M;4935336;287801;600
2,016E+11;16;6;22;1000;1;2;1;1;1;402;rue du Général de gaulle;M;4935450;276201;600
2,016E+11;16;6;28;2030;1;2;1;1;6;491;Rue Jean Lenoir;M;4934964;297967;600
2,016E+11;16;7;1;1630;1;1;1;1;1;579;;M;4934908;288912;600
2,016E+11;16;11;10;1730;3;1;1;2;1;491;;M;4933580;298864;600
2,016E+11;16;1;9;1715;2;1;1;1;7;99;;M;4947492;279120;600
2,016E+11;16;1;11;1415;1;1;1;1;3;441;;M;4940918;264900;600
2,016E+11;16;1;28;1500;2;1;1;1;1;166;;M;4946477;281096;600
2,016E+11;16;4;12;915;1;1;1;1;6;531;;M;4942632;269145;600
2,016E+11;16;8;9;1300;1;1;1;1;6;483;;M;4958995;271641;600
2,016E+11;16;9;5;1100;1;1;1;8;3;125;;M;4937754;271113;600
2,016E+11;16;9;5;815;1;1;1;8;1;281;;M;4951483;268826;600
2,016E+11;16;9;10;1800;1;1;1;1;6;294;;M;4959959;267456;600
2,016E+11;16;9;25;145;3;1;1;1;3;48;;M;4946427;276059;600
2,016E+11;16;11;14;1800;3;1;9;1;1;24;;M;4940322;267595;600
2,016E+11;16;11;21;645;2;1;1;1;1;254;;M;4945321;265298;600
2,016E+11;16;11;25;1915;3;1;1;1;1;166;;M;4944990;278733;600
2,016E+11;16;2;13;1400;2;1;1;2;2;471;;M;4957220;302945;600
2,016E+11;16;4;4;115;3;2;1;2;6;53;12 rue de Nesle;M;4966047;291217;600
2,016E+11;16;5;8;345;3;1;1;1;7;362;;M;4967747;299908;600
2,016E+11;16;5;10;1415;1;1;1;2;7;121;;M;4964362;294538;600
2,016E+11;16;5;28;1430;1;1;1;1;3;410;;M;4959079;310837;600
2,016E+11;16;6;6;600;2;1;1;5;6;181;;M;4960661;301628;600
2,016E+11;16;9;20;2145;5;2;1;1;6;278;rue de Paris;M;4970090;306255;600
2,016E+11;16;3;8;700;1;1;1;1;2;124;;M;0;0;570
2,016E+11;16;3;21;700;1;1;1;1;5;323;;M;0;0;570
2,016E+11;16;4;10;1230;1;2;1;1;7;557;20 rue du golf;M;4949190;623834;570
2,016E+11;16;5;15;2345;3;2;1;1;6;194;rue du fort;M;4941515;612031;570
2,016E+11;16;6;17;1300;1;1;1;1;3;764;;M;0;0;570
2,016E+11;16;6;30;1600;1;1;1;1;1;600;;M;0;0;570
2,016E+11;16;9;27;1930;2;1;1;1;7;574;;M;0;0;570
2,016E+11;16;10;8;1650;1;2;1;1;6;323;35 rue du Gal Patton;M;4940458;615672;570
2,016E+11;16;12;27;1830;5;2;1;1;6;323;28 rue charles de gaulle;M;4940543;615256;570
2,016E+11;16;1;16;1830;3;1;1;8;1;612;;M;4922127;256745;600
2,016E+11;16;2;5;1900;3;1;1;1;6;421;;M;4919516;263286;600
2,016E+11;16;2;12;1030;1;1;1;2;3;421;;M;4918469;264103;600
2,016E+11;16;2;21;1000;1;1;1;1;1;612;;M;4924336;258496;600
2,016E+11;16;3;13;1000;1;1;3;1;1;612;;M;4920812;257061;600
2,016E+11;16;6;28;730;1;1;1;1;5;612;;M;4922538;258406;600
2,016E+11;16;7;24;830;1;1;1;7;1;612;;M;4922543;258268;600
2,016E+11;16;9;5;1530;1;1;1;2;5;138;;M;4921387;260401;600
2,016E+11;16;2;10;1645;1;1;1;8;4;139;;M;4917840;223413;600
2,016E+11;16;3;3;845;1;2;1;2;6;259;Rue de Lambervalle;M;4920173;227096;600
2,016E+11;16;3;27;730;1;1;1;1;6;139;;M;0;0;600
2,016E+11;16;4;6;1600;1;2;1;1;6;139;rue de vigneseuil;M;4916904;223912;600
2,016E+11;16;6;6;1700;1;2;1;1;1;139;Place Carnot;M;4916451;224044;600
2,016E+11;16;6;18;2100;1;2;1;1;7;139;route de vigneseuil;M;4916910;223933;600
2,016E+11;16;6;26;1745;1;1;1;1;3;259;;M;4919858;225972;600
2,016E+11;16;7;31;1900;1;1;1;1;6;259;;M;4919010;225327;600
2,016E+11;16;8;3;1415;1;1;1;1;3;139;;M;4917948;223702;600
2,016E+11;16;9;23;1630;1;1;1;1;4;139;;M;4918242;225052;600
2,016E+11;16;10;4;1845;1;2;1;1;3;398;rue de la libération;M;4917500;228725;600
2,016E+11;16;10;13;1630;1;2;1;1;1;197;rue d'anserville;M;4922831;223853;600
2,016E+11;16;12;7;2030;3;1;1;9;1;60;;M;4918293;221625;600
2,016E+11;16;12;14;1445;1;2;1;1;1;139;;M;4915638;224432;600
2,016E+11;16;12;26;1115;1;1;1;1;3;259;;M;4919816;228214;600
2,016E+11;16;2;19;1715;1;2;9;2;1;282;avenue de gouvieux;M;4917606;240691;600
2,016E+11;16;2;2;1830;1;2;1;1;6;589;rue de la liberté;M;4924212;246982;600
2,016E+11;16;5;5;1530;1;1;1;1;1;589;;M;4921251;243117;600
2,016E+11;16;7;8;1530;1;2;1;1;6;141;rue de PARIS;M;4919407;246563;600
2,016E+11;16;7;10;15;3;1;1;1;1;282;;M;4918952;245207;600
2,016E+11;16;9;11;45;3;1;1;1;1;695;;M;4920071;247512;600
2,016E+11;16;12;8;1000;1;1;1;1;3;589;;M;4922096;245452;600
2,016E+11;16;1;8;1015;1;2;8;1;3;341;30 avenue de la gare;M;4909536;274403;600
2,016E+11;16;3;15;530;3;1;1;1;7;79;;M;4916516;286011;600
2,016E+11;16;3;29;1945;1;1;9;8;2;446;;M;4913554;279868;600
2,016E+11;16;4;5;2315;3;2;2;1;3;341;Route de Meaux;M;4909143;275120;600
2,016E+11;16;4;21;1700;1;1;1;1;3;226;;M;4909027;271162;600
2,016E+11;16;5;8;1815;1;1;6;1;1;446;;M;4914880;281182;600
2,016E+11;16;5;13;515;3;1;1;1;6;241;;M;4917215;267750;600
2,016E+11;16;8;16;315;3;1;1;1;6;341;;M;4907832;272552;600
2,016E+11;16;9;9;1915;1;1;1;1;1;671;;M;4915363;276973;600
2,016E+11;16;12;2;1400;1;1;1;1;1;500;;M;4910006;273691;600
2,016E+11;16;3;10;1645;1;2;1;1;3;670;RUE DU FONDS DU CHARRON;M;4928156;253020;600
2,016E+11;16;4;11;1845;1;2;1;1;3;667;route de pont;M;4930798;270873;600
2,016E+11;16;6;27;1230;1;1;1;1;1;650;;M;4922619;276746;600
2,016E+11;16;7;29;1645;1;2;1;1;1;68;9 rue Maurice Choron;M;4930182;281275;600
2,016E+11;16;4;27;2230;3;1;1;1;6;614;;M;4944659;97417;760
2,016E+11;16;6;20;730;1;1;1;3;3;614;;M;4944652;97553;760
2,016E+11;16;8;25;1400;1;2;3;1;2;354;;M;4948459;92369;760
2,016E+11;16;5;16;1830;1;1;2;1;3;517;;M;4952182;114156;760
2,016E+11;16;6;7;945;1;1;2;1;3;123;;M;4953037;111156;760
2,016E+11;16;6;10;1530;1;1;1;1;3;245;;M;4953926;104115;760
2,016E+11;16;8;22;1730;1;1;1;1;1;245;;M;4953999;104492;760
2,016E+11;16;2;25;1115;1;1;2;7;3;677;;M;4983476;149418;760
2,016E+11;16;4;2;1330;1;2;2;8;3;71;R DU CALVAIRE;M;4990822;121325;760
2,016E+11;16;7;25;1800;1;2;1;1;3;624;545, R ROBERT LEFRANC;M;4987750;122917;760
2,016E+11;16;1;15;1330;1;2;2;1;3;549;;M;4975896;92525;760
2,016E+11;16;2;19;445;4;2;1;4;7;205;ROUTE DE LA PLAINE;M;4981954;109049;760
2,016E+11;16;2;21;1700;1;1;2;1;3;360;;M;4972865;108068;760
2,016E+11;16;4;29;2245;3;1;1;1;6;334;;M;4983798;91970;760
2,016E+11;16;7;14;400;3;1;1;1;6;133;;M;4986720;89227;760
2,016E+11;16;7;19;1315;1;1;1;7;6;85;;M;4981355;103720;760
2,016E+11;16;8;12;2345;5;2;1;1;6;397;rue des forrières;M;4979459;111610;760
2,016E+11;16;9;28;1115;1;2;4;1;1;482;24 rue Jéhan véron;M;4986935;104957;760
2,016E+11;16;4;19;1130;1;1;1;1;6;621;;M;4964966;126993;760
2,016E+11;16;5;20;1800;1;1;2;1;3;621;;M;4962226;129727;760
2,016E+11;16;6;15;1145;1;1;3;1;3;417;;M;4968667;135353;760
2,016E+11;16;6;22;1300;1;2;1;1;3;532;205 CHE DU PETIT PARC;M;4960976;132337;760
2,016E+11;16;9;16;915;2;1;2;1;3;449;;M;4967176;116561;760
2,016E+11;16;1;16;600;3;1;6;1;6;313;;M;4934464;114846;760
2,016E+11;16;3;10;1545;1;2;3;1;3;116;R DES PRES;M;4938940;122458;760
2,016E+11;16;5;15;400;3;1;1;1;6;69;RTE DE PARIS;M;4937147;112656;760
2,016E+11;16;8;31;730;1;1;1;1;7;753;;M;4935291;116956;760
2,016E+11;16;9;22;1745;1;1;3;1;3;558;GRANDE RUE;M;4937767;116144;760
2,016E+11;16;10;12;1350;1;2;1;1;2;475;route de Paris;M;4939474;118591;760
2,016E+11;16;10;22;2030;3;1;1;1;6;514;D13;M;4935319;119527;760
2,016E+11;16;12;8;1815;5;1;1;1;3;69;RTE DE PARIS;M;4937632;112563;760
2,016E+11;16;12;15;1600;1;2;1;1;1;475;390 RUE ALEXANDRE SAAS;M;4939693;120195;760
2,016E+11;16;1;6;1315;1;1;1;1;1;636;;M;4949978;89759;760
2,016E+11;16;2;29;1830;2;2;1;1;3;222;36, QU DE LA LIBERATION;M;4948204;87873;760
2,016E+11;16;5;15;1900;1;2;1;1;3;608;47, RTE DU TRAIT;M;4951079;81357;760
2,016E+11;16;5;27;400;3;1;2;1;6;398;;M;4957352;72715;760
2,016E+11;16;5;20;1930;1;2;1;1;2;164;avenue du Latham 47;M;4952458;73349;760
2,016E+11;16;6;7;1200;1;1;1;1;2;436;;M;4943218;85844;760
2,016E+11;16;6;23;1415;1;1;1;1;3;659;;M;4952731;75319;760
2,016E+11;16;7;24;1630;1;1;1;1;3;559;;M;4956951;61911;760
2,016E+11;16;9;24;1515;1;1;1;1;5;222;;M;4948819;88778;760
2,016E+11;16;4;10;1545;1;1;1;1;3;659;;M;4950653;78414;760
2,016E+11;16;7;2;600;2;1;1;1;6;636;;M;4948657;90123;760
2,016E+11;16;7;15;2215;5;2;1;1;6;222;RTE DU HAVRE;M;4946878;85717;760
2,016E+11;16;8;16;330;3;2;1;1;7;20;R DE LA FORGE;M;4946174;89127;760
2,016E+11;16;8;16;1530;1;1;1;1;7;631;;M;4951592;86106;760
2,016E+11;16;8;16;2045;1;1;1;1;6;20;;M;4946478;88628;760
2,016E+11;16;4;15;545;3;1;1;2;1;143;;M;4966824;35993;760
2,016E+11;16;5;8;845;1;1;1;1;6;79;;M;4971785;25441;760
2,016E+11;16;7;18;1515;1;1;1;1;5;650;;M;4961748;29764;760
2,016E+11;16;7;26;1945;1;1;1;1;3;117;;M;4969651;21991;760
2,016E+11;16;7;30;1030;1;1;1;1;6;615;;M;4959716;20345;760
2,016E+11;16;9;24;1745;1;1;1;1;1;408;;M;4961639;35075;760
2,016E+11;16;5;26;1745;1;2;1;1;1;258;R DE CAUX;M;4965459;59595;760
2,016E+11;16;8;8;1700;1;1;1;1;3;751;;M;4962464;51524;760
2,016E+11;16;9;2;1945;1;1;2;1;3;115;;M;4960569;56057;760
2,016E+11;16;10;1;1530;1;1;2;1;3;80;;M;4964474;63766;760
2,016E+11;16;3;12;530;3;1;1;5;7;169;;M;4950178;42054;760
2,016E+11;16;6;23;2100;1;1;1;1;6;647;Rue du hameau d'enfer;M;4953538;38191;760
2,016E+11;16;7;12;730;1;1;2;1;3;657;;M;4948430;35750;760
2,016E+11;16;7;16;1545;1;2;7;1;6;647;place anciens combattant;M;4952868;35878;760
2,016E+11;16;8;14;1800;1;1;3;1;3;303;;M;4956592;34958;760
2,016E+11;16;8;20;1500;1;1;1;1;7;489;RTE DE LA VALLEE;M;4950291;29689;760
2,016E+11;16;9;10;730;2;1;6;1;6;533;RTE INDUSTRIELLE;M;4947906;26192;760
2,016E+11;16;9;15;630;2;2;1;2;1;551;;M;4955414;29384;760
2,016E+11;16;10;5;1745;1;1;1;1;3;522;D910;M;4952822;42099;760
2,016E+11;16;10;13;1625;1;1;1;1;1;533;D982;M;4949701;26809;760
2,016E+11;16;1;8;1715;3;1;1;1;3;465;;M;4970888;143345;760
2,016E+11;16;4;20;2145;3;1;2;1;3;399;RTE DE MENONVAL;M;4978017;146597;760
2,016E+11;16;8;16;1630;1;2;2;1;1;462;R DE DRINCOURT;M;4973169;143735;760
2,016E+11;16;10;15;15;3;1;1;1;6;415;D24;M;4967773;140020;760
2,016E+11;16;11;28;1530;1;2;1;7;6;462;5, PL NOTRE DAME;M;4973170;144148;760
2,016E+11;16;1;1;2130;3;1;1;1;6;35;;M;4977617;176930;760
2,016E+11;16;1;13;1400;1;1;3;1;3;460;;M;4990947;166207;760
2,016E+11;16;8;26;1200;1;2;3;7;3;278;55 R NATIONALE;M;4984874;156743;760
2,016E+11;16;1;6;1800;5;2;1;1;6;461;;M;4964486;136369;760
2,016E+11;16;9;23;1415;1;1;1;1;1;60;;M;4965037;153500;760
2,016E+11;16;11;8;1155;1;1;3;2;7;649;RD 1314;M;4967970;150475;760
2,016E+11;16;11;24;1745;3;1;1;1;6;535;route de rouvray;M;4959846;151421;760
2,016E+11;16;6;26;1000;1;2;1;1;3;25;;M;4954077;151571;760
2,016E+11;16;9;4;2200;3;1;1;2;6;263;;M;4943517;154123;760
2,016E+11;16;9;23;1400;1;2;1;1;3;312;54, COTE SAINT AUBIN;M;4948526;170272;760
2,016E+11;16;1;23;1545;1;1;2;8;3;55;;M;4963615;73549;760
2,016E+11;16;4;3;1745;1;1;2;1;2;758;;M;4961307;78127;760
